image_id,file_name,width,height,x_min,y_min,x_max,y_max,class_id
ISIC_0014187,ISIC_0014187.jpg,512,512,247,221,280,296,1
ISIC_0014189,ISIC_0014189.jpg,512,512,103,2,477,498,1
ISIC_0014190,ISIC_0014190.jpg,512,512,214,177,325,441,1
ISIC_0014195,ISIC_0014195.jpg,512,512,224,221,289,321,1
ISIC_0014197,ISIC_0014197.jpg,512,512,168,121,353,401,1
ISIC_0014211,ISIC_0014211.jpg,512,512,208,141,393,361,1
ISIC_0014217,ISIC_0014217.jpg,512,512,21,73,405,453,1
ISIC_0014219,ISIC_0014219.jpg,512,512,174,113,376,443,1
ISIC_0014221,ISIC_0014221.jpg,512,512,142,24,366,458,1
ISIC_0014222,ISIC_0014222.jpg,512,512,152,69,417,486,1
ISIC_0014225,ISIC_0014225.jpg,512,512,222,237,297,365,1
ISIC_0014229,ISIC_0014229.jpg,512,512,208,173,309,321,1
ISIC_0014233,ISIC_0014233.jpg,512,512,123,131,350,502,1
ISIC_0014238,ISIC_0014238.jpg,512,512,200,169,325,365,1
ISIC_0014248,ISIC_0014248.jpg,512,512,229,293,272,371,1
ISIC_0014249,ISIC_0014249.jpg,512,512,104,61,361,349,1
ISIC_0014253,ISIC_0014253.jpg,512,512,264,197,333,285,1
ISIC_0014255,ISIC_0014255.jpg,512,512,120,110,401,485,1
ISIC_0014263,ISIC_0014263.jpg,512,512,229,189,301,309,1
ISIC_0014270,ISIC_0014270.jpg,512,512,192,115,327,356,1
ISIC_0014273,ISIC_0014273.jpg,512,512,168,128,329,389,1
ISIC_0014274,ISIC_0014274.jpg,512,512,216,189,301,305,1
ISIC_0014284,ISIC_0014284.jpg,512,512,209,239,290,383,1
ISIC_0014286,ISIC_0014286.jpg,512,512,229,221,281,281,1
ISIC_0014288,ISIC_0014288.jpg,512,512,166,180,362,465,1
ISIC_0014289,ISIC_0014289.jpg,512,512,64,37,377,449,1
ISIC_0014290,ISIC_0014290.jpg,512,512,200,253,305,421,1
ISIC_0014291,ISIC_0014291.jpg,512,512,151,185,303,425,1
ISIC_0014299,ISIC_0014299.jpg,512,512,221,198,266,266,1
ISIC_0014302,ISIC_0014302.jpg,512,512,224,141,321,333,1
ISIC_0014308,ISIC_0014308.jpg,512,512,200,177,345,381,1
ISIC_0014311,ISIC_0014311.jpg,512,512,133,149,385,512,1
ISIC_0014316,ISIC_0014316.jpg,512,512,184,149,325,401,1
ISIC_0014317,ISIC_0014317.jpg,512,512,208,253,297,429,1
ISIC_0014324,ISIC_0014324.jpg,512,512,29,3,321,491,1
ISIC_0014325,ISIC_0014325.jpg,512,512,117,77,377,409,1
ISIC_0014327,ISIC_0014327.jpg,512,512,174,143,367,407,1
ISIC_0014328,ISIC_0014328.jpg,512,512,176,61,299,373,1
ISIC_0014331,ISIC_0014331.jpg,512,512,132,33,367,508,1
ISIC_0014336,ISIC_0014336.jpg,512,512,95,6,359,418,1
ISIC_0014337,ISIC_0014337.jpg,512,512,197,209,313,421,1
ISIC_0014346,ISIC_0014346.jpg,512,512,229,293,277,377,1
ISIC_0014347,ISIC_0014347.jpg,512,512,158,91,330,459,1
ISIC_0014349,ISIC_0014349.jpg,512,512,174,217,363,437,1
ISIC_0014353,ISIC_0014353.jpg,512,512,208,133,269,213,1
ISIC_0014357,ISIC_0014357.jpg,512,512,160,69,305,385,1
ISIC_0014360,ISIC_0014360.jpg,512,512,197,205,297,377,1
ISIC_0014361,ISIC_0014361.jpg,512,512,192,241,297,409,1
ISIC_0014365,ISIC_0014365.jpg,512,512,64,16,461,512,1
ISIC_0014366,ISIC_0014366.jpg,512,512,120,133,345,341,1
ISIC_0014372,ISIC_0014372.jpg,512,512,66,42,375,452,1
ISIC_0014382,ISIC_0014382.jpg,512,512,141,117,401,469,1
ISIC_0014385,ISIC_0014385.jpg,512,512,108,2,442,512,1
ISIC_0014386,ISIC_0014386.jpg,512,512,149,108,381,509,1
ISIC_0014392,ISIC_0014392.jpg,512,512,155,57,364,468,1
ISIC_0014393,ISIC_0014393.jpg,512,512,127,208,250,386,1
ISIC_0014394,ISIC_0014394.jpg,512,512,208,277,325,397,1
ISIC_0014395,ISIC_0014395.jpg,512,512,141,101,325,421,1
ISIC_0014397,ISIC_0014397.jpg,512,512,168,157,401,449,1
ISIC_0014410,ISIC_0014410.jpg,512,512,160,221,313,369,1
ISIC_0014419,ISIC_0014419.jpg,512,512,40,48,356,371,1
ISIC_0014422,ISIC_0014422.jpg,512,512,45,117,469,481,1
ISIC_0014423,ISIC_0014423.jpg,512,512,246,194,406,412,1
ISIC_0014428,ISIC_0014428.jpg,512,512,208,229,309,377,1
ISIC_0014430,ISIC_0014430.jpg,512,512,184,141,345,381,1
ISIC_0014431,ISIC_0014431.jpg,512,512,224,245,285,325,1
ISIC_0014433,ISIC_0014433.jpg,512,512,216,217,353,353,1
ISIC_0014434,ISIC_0014434.jpg,512,512,216,228,339,421,1
ISIC_0014438,ISIC_0014438.jpg,512,512,160,209,337,401,1
ISIC_0014440,ISIC_0014440.jpg,512,512,200,281,237,341,1
ISIC_0014441,ISIC_0014441.jpg,512,512,240,105,349,277,1
ISIC_0014453,ISIC_0014453.jpg,512,512,216,197,313,301,1
ISIC_0014454,ISIC_0014454.jpg,512,512,103,7,415,473,1
ISIC_0014457,ISIC_0014457.jpg,512,512,77,49,429,501,1
ISIC_0014458,ISIC_0014458.jpg,512,512,224,245,305,365,1
ISIC_0014469,ISIC_0014469.jpg,512,512,208,277,321,425,1
ISIC_0014470,ISIC_0014470.jpg,512,512,189,221,301,409,1
ISIC_0014473,ISIC_0014473.jpg,512,512,179,118,343,370,1
ISIC_0014475,ISIC_0014475.jpg,512,512,185,157,312,341,1
ISIC_0014476,ISIC_0014476.jpg,512,512,205,177,309,325,1
ISIC_0014478,ISIC_0014478.jpg,512,512,200,260,288,409,1
ISIC_0014480,ISIC_0014480.jpg,512,512,186,157,350,402,1
ISIC_0014486,ISIC_0014486.jpg,512,512,184,173,301,321,1
ISIC_0014489,ISIC_0014489.jpg,512,512,102,11,492,505,1
ISIC_0014490,ISIC_0014490.jpg,512,512,220,270,299,402,1
ISIC_0014498,ISIC_0014498.jpg,512,512,184,157,309,281,1
ISIC_0014500,ISIC_0014500.jpg,512,512,156,68,411,439,1
ISIC_0014501,ISIC_0014501.jpg,512,512,168,157,377,381,1
ISIC_0014502,ISIC_0014502.jpg,512,512,189,205,321,393,1
ISIC_0014503,ISIC_0014503.jpg,512,512,139,159,297,406,1
ISIC_0014506,ISIC_0014506.jpg,512,512,110,1,417,488,1
ISIC_0014507,ISIC_0014507.jpg,512,512,197,221,333,397,1
ISIC_0014511,ISIC_0014511.jpg,512,512,242,268,303,357,1
ISIC_0014513,ISIC_0014513.jpg,512,512,188,171,328,374,1
ISIC_0014518,ISIC_0014518.jpg,512,512,195,88,417,310,1
ISIC_0014522,ISIC_0014522.jpg,512,512,194,224,272,354,1
ISIC_0014525,ISIC_0014525.jpg,512,512,209,154,311,306,1
ISIC_0014526,ISIC_0014526.jpg,512,512,213,209,309,341,1
ISIC_0014527,ISIC_0014527.jpg,512,512,142,66,420,502,1
ISIC_0014529,ISIC_0014529.jpg,512,512,205,249,245,309,1
ISIC_0014535,ISIC_0014535.jpg,512,512,189,165,333,405,1
ISIC_0014537,ISIC_0014537.jpg,512,512,113,100,326,458,1
ISIC_0014541,ISIC_0014541.jpg,512,512,241,40,480,418,1
ISIC_0014542,ISIC_0014542.jpg,512,512,195,28,482,347,1
ISIC_0014543,ISIC_0014543.jpg,512,512,168,233,305,433,1
ISIC_0014545,ISIC_0014545.jpg,512,512,168,233,281,409,1
ISIC_0014546,ISIC_0014546.jpg,512,512,70,5,472,509,1
ISIC_0014547,ISIC_0014547.jpg,512,512,221,370,258,433,1
ISIC_0014548,ISIC_0014548.jpg,512,512,176,175,386,482,1
ISIC_0014554,ISIC_0014554.jpg,512,512,216,81,397,381,1
ISIC_0014558,ISIC_0014558.jpg,512,512,149,101,349,429,1
ISIC_0014559,ISIC_0014559.jpg,512,512,111,16,368,428,1
ISIC_0014567,ISIC_0014567.jpg,512,512,163,166,361,358,1
ISIC_0014572,ISIC_0014572.jpg,512,512,189,160,313,321,1
ISIC_0014573,ISIC_0014573.jpg,512,512,199,147,291,329,1
ISIC_0014574,ISIC_0014574.jpg,512,512,191,177,298,329,1
ISIC_0014576,ISIC_0014576.jpg,512,512,169,181,297,365,1
ISIC_0014577,ISIC_0014577.jpg,512,512,128,160,333,401,1
ISIC_0014580,ISIC_0014580.jpg,512,512,132,25,286,485,1
ISIC_0014581,ISIC_0014581.jpg,512,512,139,79,319,510,1
ISIC_0014583,ISIC_0014583.jpg,512,512,156,172,273,331,1
ISIC_0014585,ISIC_0014585.jpg,512,512,197,128,277,264,1
ISIC_0014586,ISIC_0014586.jpg,512,512,157,64,404,392,1
ISIC_0014587,ISIC_0014587.jpg,512,512,184,214,299,365,1
ISIC_0014596,ISIC_0014596.jpg,512,512,193,205,273,285,1
ISIC_0014599,ISIC_0014599.jpg,512,512,125,81,440,456,1
ISIC_0014600,ISIC_0014600.jpg,512,512,175,163,314,320,1
ISIC_0014601,ISIC_0014601.jpg,512,512,112,119,312,372,1
ISIC_0014603,ISIC_0014603.jpg,512,512,192,178,391,508,1
ISIC_0014605,ISIC_0014605.jpg,512,512,161,0,429,505,1
ISIC_0014609,ISIC_0014609.jpg,512,512,85,0,353,461,1
ISIC_0014610,ISIC_0014610.jpg,512,512,213,197,321,341,1
ISIC_0014617,ISIC_0014617.jpg,512,512,197,221,281,321,1
ISIC_0014619,ISIC_0014619.jpg,512,512,212,191,368,376,1
ISIC_0014623,ISIC_0014623.jpg,512,512,37,45,445,445,1
ISIC_0014624,ISIC_0014624.jpg,512,512,149,125,277,421,1
ISIC_0014625,ISIC_0014625.jpg,512,512,63,127,470,387,1
ISIC_0014628,ISIC_0014628.jpg,512,512,173,160,329,385,1
ISIC_0014632,ISIC_0014632.jpg,512,512,229,221,289,277,1
ISIC_0014633,ISIC_0014633.jpg,512,512,225,185,285,293,1
ISIC_0014635,ISIC_0014635.jpg,512,512,163,180,322,494,1
ISIC_0014637,ISIC_0014637.jpg,512,512,172,138,303,305,1
ISIC_0014639,ISIC_0014639.jpg,512,512,132,169,343,375,1
ISIC_0014640,ISIC_0014640.jpg,512,512,137,125,385,361,1
ISIC_0014642,ISIC_0014642.jpg,512,512,137,109,309,321,1
ISIC_0014643,ISIC_0014643.jpg,512,512,187,84,370,396,1
ISIC_0014651,ISIC_0014651.jpg,512,512,149,173,273,313,1
ISIC_0014652,ISIC_0014652.jpg,512,512,9,2,452,512,1
ISIC_0014657,ISIC_0014657.jpg,512,512,153,89,337,297,1
ISIC_0014658,ISIC_0014658.jpg,512,512,181,169,417,453,1
ISIC_0014661,ISIC_0014661.jpg,512,512,145,133,361,384,1
ISIC_0014663,ISIC_0014663.jpg,512,512,113,0,454,482,1
ISIC_0014664,ISIC_0014664.jpg,512,512,75,2,413,511,1
ISIC_0014665,ISIC_0014665.jpg,512,512,229,185,405,389,1
ISIC_0014666,ISIC_0014666.jpg,512,512,29,46,428,511,1
ISIC_0014667,ISIC_0014667.jpg,512,512,181,117,336,373,1
ISIC_0014675,ISIC_0014675.jpg,512,512,158,136,339,373,1
ISIC_0014677,ISIC_0014677.jpg,512,512,143,27,358,373,1
ISIC_0014680,ISIC_0014680.jpg,512,512,133,93,397,409,1
ISIC_0014682,ISIC_0014682.jpg,512,512,13,25,485,512,1
ISIC_0014683,ISIC_0014683.jpg,512,512,101,101,401,389,1
ISIC_0014684,ISIC_0014684.jpg,512,512,202,132,319,349,1
ISIC_0014685,ISIC_0014685.jpg,512,512,269,177,373,305,1
ISIC_0014687,ISIC_0014687.jpg,512,512,155,8,432,444,1
ISIC_0014688,ISIC_0014688.jpg,512,512,5,0,512,512,1
ISIC_0014692,ISIC_0014692.jpg,512,512,229,225,405,405,1
ISIC_0014693,ISIC_0014693.jpg,512,512,33,41,481,512,1
ISIC_0014694,ISIC_0014694.jpg,512,512,109,13,345,465,1
ISIC_0014696,ISIC_0014696.jpg,512,512,45,65,445,497,1
ISIC_0014697,ISIC_0014697.jpg,512,512,142,74,323,384,1
ISIC_0014698,ISIC_0014698.jpg,512,512,179,100,333,328,1
ISIC_0014702,ISIC_0014702.jpg,512,512,163,158,301,379,1
ISIC_0014703,ISIC_0014703.jpg,512,512,1,1,469,512,1
ISIC_0014707,ISIC_0014707.jpg,512,512,185,85,333,357,1
ISIC_0014708,ISIC_0014708.jpg,512,512,113,41,353,421,1
ISIC_0014713,ISIC_0014713.jpg,512,512,85,113,329,469,1
ISIC_0014714,ISIC_0014714.jpg,512,512,29,0,512,512,1
ISIC_0014715,ISIC_0014715.jpg,512,512,157,153,345,416,1
ISIC_0014716,ISIC_0014716.jpg,512,512,53,49,358,494,1
ISIC_0014720,ISIC_0014720.jpg,512,512,81,9,476,433,1
ISIC_0014722,ISIC_0014722.jpg,512,512,45,13,429,512,1
ISIC_0014723,ISIC_0014723.jpg,512,512,65,13,389,457,1
ISIC_0014724,ISIC_0014724.jpg,512,512,21,0,509,497,1
ISIC_0014725,ISIC_0014725.jpg,512,512,89,62,419,447,1
ISIC_0014726,ISIC_0014726.jpg,512,512,91,51,413,510,1
ISIC_0014728,ISIC_0014728.jpg,512,512,78,16,441,502,1
ISIC_0014729,ISIC_0014729.jpg,512,512,49,18,453,508,1
ISIC_0014730,ISIC_0014730.jpg,512,512,169,108,352,334,1
ISIC_0014731,ISIC_0014731.jpg,512,512,161,146,339,370,1
ISIC_0014735,ISIC_0014735.jpg,512,512,45,0,461,512,1
ISIC_0014739,ISIC_0014739.jpg,512,512,133,141,365,405,1
ISIC_0014740,ISIC_0014740.jpg,512,512,69,5,471,512,1
ISIC_0014742,ISIC_0014742.jpg,512,512,45,9,457,493,1
ISIC_0014743,ISIC_0014743.jpg,512,512,18,85,434,425,1
ISIC_0014745,ISIC_0014745.jpg,512,512,109,109,368,449,1
ISIC_0014746,ISIC_0014746.jpg,512,512,72,0,478,476,1
ISIC_0014748,ISIC_0014748.jpg,512,512,97,13,413,512,1
ISIC_0014749,ISIC_0014749.jpg,512,512,65,100,421,475,1
ISIC_0014753,ISIC_0014753.jpg,512,512,72,0,427,512,1
ISIC_0014754,ISIC_0014754.jpg,512,512,89,81,361,493,1
ISIC_0014755,ISIC_0014755.jpg,512,512,99,59,386,397,1
ISIC_0014760,ISIC_0014760.jpg,512,512,0,53,489,501,1
ISIC_0014762,ISIC_0014762.jpg,512,512,0,0,501,473,1
ISIC_0014763,ISIC_0014763.jpg,512,512,38,28,454,495,1
ISIC_0014765,ISIC_0014765.jpg,512,512,109,81,451,447,1
ISIC_0014768,ISIC_0014768.jpg,512,512,192,121,363,371,1
ISIC_0014769,ISIC_0014769.jpg,512,512,101,41,417,489,1
ISIC_0014770,ISIC_0014770.jpg,512,512,105,133,305,377,1
ISIC_0014771,ISIC_0014771.jpg,512,512,29,41,472,436,1
ISIC_0014772,ISIC_0014772.jpg,512,512,49,37,413,482,1
ISIC_0014773,ISIC_0014773.jpg,512,512,141,159,408,441,1
ISIC_0014775,ISIC_0014775.jpg,512,512,53,45,504,512,1
ISIC_0014778,ISIC_0014778.jpg,512,512,149,185,297,369,1
ISIC_0014779,ISIC_0014779.jpg,512,512,137,81,369,373,1
ISIC_0014780,ISIC_0014780.jpg,512,512,89,142,366,465,1
ISIC_0014782,ISIC_0014782.jpg,512,512,101,125,389,397,1
ISIC_0014783,ISIC_0014783.jpg,512,512,105,77,425,397,1
ISIC_0014784,ISIC_0014784.jpg,512,512,0,0,460,472,1
ISIC_0014785,ISIC_0014785.jpg,512,512,113,105,385,441,1
ISIC_0014786,ISIC_0014786.jpg,512,512,76,22,482,487,1
ISIC_0014787,ISIC_0014787.jpg,512,512,23,0,512,472,1
ISIC_0014788,ISIC_0014788.jpg,512,512,225,69,427,310,1
ISIC_0014790,ISIC_0014790.jpg,512,512,1,1,495,512,1
ISIC_0014791,ISIC_0014791.jpg,512,512,65,0,441,512,1
ISIC_0014792,ISIC_0014792.jpg,512,512,174,138,282,283,1
ISIC_0014794,ISIC_0014794.jpg,512,512,85,6,367,511,1
ISIC_0014795,ISIC_0014795.jpg,512,512,149,133,357,461,1
ISIC_0014796,ISIC_0014796.jpg,512,512,152,194,359,452,1
ISIC_0014797,ISIC_0014797.jpg,512,512,255,131,355,274,1
ISIC_0014798,ISIC_0014798.jpg,512,512,108,68,467,409,1
ISIC_0014800,ISIC_0014800.jpg,512,512,149,22,394,426,1
ISIC_0014802,ISIC_0014802.jpg,512,512,178,120,363,390,1
ISIC_0014803,ISIC_0014803.jpg,512,512,33,0,465,473,1
ISIC_0014804,ISIC_0014804.jpg,512,512,133,89,361,421,1
ISIC_0014805,ISIC_0014805.jpg,512,512,141,145,297,305,1
ISIC_0014806,ISIC_0014806.jpg,512,512,177,125,421,421,1
ISIC_0014807,ISIC_0014807.jpg,512,512,17,0,512,512,1
ISIC_0014808,ISIC_0014808.jpg,512,512,133,81,389,397,1
ISIC_0014809,ISIC_0014809.jpg,512,512,137,165,349,437,1
ISIC_0014812,ISIC_0014812.jpg,512,512,141,141,305,301,1
ISIC_0014814,ISIC_0014814.jpg,512,512,106,133,352,347,1
ISIC_0014815,ISIC_0014815.jpg,512,512,166,39,421,399,1
ISIC_0014818,ISIC_0014818.jpg,512,512,45,85,509,453,1
ISIC_0014820,ISIC_0014820.jpg,512,512,201,156,316,307,1
ISIC_0014821,ISIC_0014821.jpg,512,512,229,149,405,441,1
ISIC_0014823,ISIC_0014823.jpg,512,512,225,193,361,393,1
ISIC_0014825,ISIC_0014825.jpg,512,512,81,85,417,489,1
ISIC_0014826,ISIC_0014826.jpg,512,512,77,3,435,463,1
ISIC_0014829,ISIC_0014829.jpg,512,512,181,121,309,369,1
ISIC_0014830,ISIC_0014830.jpg,512,512,53,51,353,446,1
ISIC_0014831,ISIC_0014831.jpg,512,512,73,61,433,405,1
ISIC_0014832,ISIC_0014832.jpg,512,512,93,53,393,405,1
ISIC_0014833,ISIC_0014833.jpg,512,512,9,3,493,510,1
ISIC_0014834,ISIC_0014834.jpg,512,512,157,69,393,377,1
ISIC_0014835,ISIC_0014835.jpg,512,512,49,50,381,496,1
ISIC_0014836,ISIC_0014836.jpg,512,512,111,102,379,411,1
ISIC_0014838,ISIC_0014838.jpg,512,512,69,25,453,489,1
ISIC_0014839,ISIC_0014839.jpg,512,512,217,17,393,321,1
ISIC_0014843,ISIC_0014843.jpg,512,512,91,58,370,427,1
ISIC_0014844,ISIC_0014844.jpg,512,512,164,106,371,382,1
ISIC_0014845,ISIC_0014845.jpg,512,512,157,97,337,377,1
ISIC_0014846,ISIC_0014846.jpg,512,512,53,9,453,501,1
ISIC_0014848,ISIC_0014848.jpg,512,512,189,153,345,373,1
ISIC_0014849,ISIC_0014849.jpg,512,512,161,33,429,389,1
ISIC_0014850,ISIC_0014850.jpg,512,512,194,77,376,397,1
ISIC_0014851,ISIC_0014851.jpg,512,512,189,149,425,441,1
ISIC_0014853,ISIC_0014853.jpg,512,512,146,155,320,331,1
ISIC_0014854,ISIC_0014854.jpg,512,512,73,18,450,468,1
ISIC_0014855,ISIC_0014855.jpg,512,512,89,173,369,473,1
ISIC_0014857,ISIC_0014857.jpg,512,512,85,0,489,512,1
ISIC_0014860,ISIC_0014860.jpg,512,512,151,91,404,435,1
ISIC_0014862,ISIC_0014862.jpg,512,512,39,89,501,512,1
ISIC_0014863,ISIC_0014863.jpg,512,512,143,138,353,424,1
ISIC_0014867,ISIC_0014867.jpg,512,512,122,130,342,365,1
ISIC_0014868,ISIC_0014868.jpg,512,512,64,25,442,512,1
ISIC_0014869,ISIC_0014869.jpg,512,512,117,61,369,473,1
ISIC_0014872,ISIC_0014872.jpg,512,512,5,4,414,512,1
ISIC_0014876,ISIC_0014876.jpg,512,512,50,27,373,481,1
ISIC_0014879,ISIC_0014879.jpg,512,512,192,150,274,288,1
ISIC_0014883,ISIC_0014883.jpg,512,512,103,80,438,512,1
ISIC_0014890,ISIC_0014890.jpg,512,512,177,133,341,385,1
ISIC_0014891,ISIC_0014891.jpg,512,512,37,21,473,465,1
ISIC_0014897,ISIC_0014897.jpg,512,512,217,93,433,449,1
ISIC_0014898,ISIC_0014898.jpg,512,512,85,41,448,456,1
ISIC_0014901,ISIC_0014901.jpg,512,512,94,75,338,403,1
ISIC_0014903,ISIC_0014903.jpg,512,512,153,137,477,365,1
ISIC_0014904,ISIC_0014904.jpg,512,512,149,117,377,421,1
ISIC_0014907,ISIC_0014907.jpg,512,512,137,132,346,374,1
ISIC_0014908,ISIC_0014908.jpg,512,512,165,104,367,350,1
ISIC_0014910,ISIC_0014910.jpg,512,512,95,0,478,488,1
ISIC_0014911,ISIC_0014911.jpg,512,512,108,23,441,510,1
ISIC_0014912,ISIC_0014912.jpg,512,512,0,59,512,504,1
ISIC_0014913,ISIC_0014913.jpg,512,512,57,93,441,469,1
ISIC_0014915,ISIC_0014915.jpg,512,512,81,29,449,485,1
ISIC_0014919,ISIC_0014919.jpg,512,512,113,109,321,421,1
ISIC_0014920,ISIC_0014920.jpg,512,512,125,129,341,337,1
ISIC_0014921,ISIC_0014921.jpg,512,512,120,113,384,454,1
ISIC_0014922,ISIC_0014922.jpg,512,512,113,0,477,385,1
ISIC_0014923,ISIC_0014923.jpg,512,512,193,181,341,377,1
ISIC_0014925,ISIC_0014925.jpg,512,512,197,165,353,393,1
ISIC_0014926,ISIC_0014926.jpg,512,512,153,117,357,441,1
ISIC_0014927,ISIC_0014927.jpg,512,512,23,10,455,508,1
ISIC_0014928,ISIC_0014928.jpg,512,512,233,162,370,416,1
ISIC_0014929,ISIC_0014929.jpg,512,512,189,185,297,353,1
ISIC_0014930,ISIC_0014930.jpg,512,512,128,145,353,389,1
ISIC_0014931,ISIC_0014931.jpg,512,512,48,113,368,449,1
ISIC_0014932,ISIC_0014932.jpg,512,512,133,0,512,512,1
ISIC_0014933,ISIC_0014933.jpg,512,512,245,121,357,317,1
ISIC_0014936,ISIC_0014936.jpg,512,512,86,76,330,442,1
ISIC_0014937,ISIC_0014937.jpg,512,512,45,0,493,512,1
ISIC_0014938,ISIC_0014938.jpg,512,512,121,95,389,416,1
ISIC_0014940,ISIC_0014940.jpg,512,512,132,79,393,459,1
ISIC_0014941,ISIC_0014941.jpg,512,512,99,91,379,496,1
ISIC_0014942,ISIC_0014942.jpg,512,512,111,139,301,347,1
ISIC_0014943,ISIC_0014943.jpg,512,512,122,89,375,329,1
ISIC_0014944,ISIC_0014944.jpg,512,512,193,120,385,368,1
ISIC_0014945,ISIC_0014945.jpg,512,512,169,217,301,357,1
ISIC_0014946,ISIC_0014946.jpg,512,512,125,53,381,477,1
ISIC_0014947,ISIC_0014947.jpg,512,512,168,105,396,445,1
ISIC_0014948,ISIC_0014948.jpg,512,512,0,0,497,512,1
ISIC_0014949,ISIC_0014949.jpg,512,512,83,34,399,461,1
ISIC_0014951,ISIC_0014951.jpg,512,512,49,13,469,512,1
ISIC_0014952,ISIC_0014952.jpg,512,512,75,69,389,452,1
ISIC_0014955,ISIC_0014955.jpg,512,512,186,162,347,449,1
ISIC_0014956,ISIC_0014956.jpg,512,512,114,31,408,425,1
ISIC_0014957,ISIC_0014957.jpg,512,512,88,75,396,512,1
ISIC_0014958,ISIC_0014958.jpg,512,512,78,62,490,406,1
ISIC_0014961,ISIC_0014961.jpg,512,512,79,16,491,512,1
ISIC_0014962,ISIC_0014962.jpg,512,512,120,11,482,462,1
ISIC_0014963,ISIC_0014963.jpg,512,512,0,2,512,486,1
ISIC_0014964,ISIC_0014964.jpg,512,512,98,32,483,422,1
ISIC_0014966,ISIC_0014966.jpg,512,512,112,0,471,422,1
ISIC_0014968,ISIC_0014968.jpg,512,512,90,30,512,456,1
ISIC_0014969,ISIC_0014969.jpg,512,512,126,59,437,405,1
ISIC_0014973,ISIC_0014973.jpg,512,512,21,2,436,512,1
ISIC_0014974,ISIC_0014974.jpg,512,512,144,153,350,453,1
ISIC_0014975,ISIC_0014975.jpg,512,512,86,20,397,498,1
ISIC_0014979,ISIC_0014979.jpg,512,512,160,1,512,495,1
ISIC_0014982,ISIC_0014982.jpg,512,512,104,126,426,512,1
ISIC_0014983,ISIC_0014983.jpg,512,512,93,89,413,505,1
ISIC_0014985,ISIC_0014985.jpg,512,512,0,45,448,496,1
ISIC_0014987,ISIC_0014987.jpg,512,512,169,97,389,445,1
ISIC_0014989,ISIC_0014989.jpg,512,512,133,73,365,477,1
ISIC_0014992,ISIC_0014992.jpg,512,512,142,76,431,446,1
ISIC_0014994,ISIC_0014994.jpg,512,512,199,87,366,282,1
ISIC_0014998,ISIC_0014998.jpg,512,512,107,9,453,435,1
ISIC_0015002,ISIC_0015002.jpg,512,512,89,0,428,512,1
ISIC_0015003,ISIC_0015003.jpg,512,512,63,94,465,512,1
ISIC_0015005,ISIC_0015005.jpg,512,512,62,78,294,440,1
ISIC_0015007,ISIC_0015007.jpg,512,512,63,92,361,413,1
ISIC_0015008,ISIC_0015008.jpg,512,512,0,0,512,512,1
ISIC_0015009,ISIC_0015009.jpg,512,512,0,0,512,464,1
ISIC_0015011,ISIC_0015011.jpg,512,512,51,0,512,512,1
ISIC_0015013,ISIC_0015013.jpg,512,512,77,0,479,512,1
ISIC_0015015,ISIC_0015015.jpg,512,512,133,2,470,471,1
ISIC_0015016,ISIC_0015016.jpg,512,512,49,0,480,476,1
ISIC_0015018,ISIC_0015018.jpg,512,512,158,128,359,429,1
ISIC_0015019,ISIC_0015019.jpg,512,512,74,0,442,467,1
ISIC_0015020,ISIC_0015020.jpg,512,512,59,3,461,510,1
ISIC_0015021,ISIC_0015021.jpg,512,512,168,123,406,456,1
ISIC_0015023,ISIC_0015023.jpg,512,512,142,110,380,394,1
ISIC_0015026,ISIC_0015026.jpg,512,512,193,156,290,305,1
ISIC_0015030,ISIC_0015030.jpg,512,512,99,112,384,378,1
ISIC_0015031,ISIC_0015031.jpg,512,512,106,1,465,358,1
ISIC_0015032,ISIC_0015032.jpg,512,512,209,149,473,449,1
ISIC_0015034,ISIC_0015034.jpg,512,512,179,136,403,392,1
ISIC_0015035,ISIC_0015035.jpg,512,512,200,203,295,327,1
ISIC_0015037,ISIC_0015037.jpg,512,512,42,0,463,512,1
ISIC_0015040,ISIC_0015040.jpg,512,512,175,180,324,353,1
ISIC_0015041,ISIC_0015041.jpg,512,512,101,152,339,408,1
ISIC_0015043,ISIC_0015043.jpg,512,512,121,37,393,465,1
ISIC_0015044,ISIC_0015044.jpg,512,512,73,65,309,449,1
ISIC_0015046,ISIC_0015046.jpg,512,512,83,55,427,478,1
ISIC_0015050,ISIC_0015050.jpg,512,512,0,0,479,512,1
ISIC_0015051,ISIC_0015051.jpg,512,512,90,41,375,427,1
ISIC_0015056,ISIC_0015056.jpg,512,512,21,20,461,462,1
ISIC_0015057,ISIC_0015057.jpg,512,512,89,14,385,407,1
ISIC_0015060,ISIC_0015060.jpg,512,512,112,24,366,470,1
ISIC_0015062,ISIC_0015062.jpg,512,512,0,0,512,512,1
ISIC_0015064,ISIC_0015064.jpg,512,512,0,0,453,512,1
ISIC_0015071,ISIC_0015071.jpg,512,512,136,100,446,441,1
ISIC_0015078,ISIC_0015078.jpg,512,512,106,4,434,511,1
ISIC_0015079,ISIC_0015079.jpg,512,512,129,61,345,345,1
ISIC_0015082,ISIC_0015082.jpg,512,512,21,101,409,512,1
ISIC_0015089,ISIC_0015089.jpg,512,512,46,33,448,510,1
ISIC_0015102,ISIC_0015102.jpg,512,512,31,5,490,512,1
ISIC_0015108,ISIC_0015108.jpg,512,512,157,33,493,509,1
ISIC_0015109,ISIC_0015109.jpg,512,512,77,113,421,473,1
